smiles,pathways,superclasses,classes,class_results,superclass_results,pathway_results,isglycoside
CC(C)C(C)CCC(C)C1CCC2C3=CC=C4C(C)C(O)CCC4(C)C3CCC21C,['Terpenoids'],['Steroids'],['Cholestane steroids'],['Ergostane steroids'],['Steroids'],['Terpenoids'],False
CC1=C2CC[C@@H]3C(C(=O)C[C@]4(C)[C@@H]([C@@](C)(O)CC/C=C(\C)C(=O)O)CCC34C)[C@H]2CCC1=O,['Terpenoids'],['Triterpenoids'],['Cucurbitane triterpenoids'],"['Lanostane, Tirucallane and Euphane triterpenoids']",['Triterpenoids'],['Terpenoids'],False
CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O,['Shikimates and Phenylpropanoids'],['Isoflavonoids'],['Isoflavanones'],['Isoflavones'],['Isoflavonoids'],['Shikimates and Phenylpropanoids'],False
CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CCCCN)C(=O)NC2CCC(O)N(C2=O)C(C(C)CC)C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C(C)C)C(=O)OC1C,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides', 'Lipopeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
COc1cc(C2Oc3c(c(OC)cc4ccc(=O)oc34)OC2CO)ccc1O,['Shikimates and Phenylpropanoids'],['Coumarins'],['Simple coumarins'],['Coumarinolignans'],"['Coumarins', 'Lignans']",['Shikimates and Phenylpropanoids'],False
CCCC(=O)NC(C)C(=O)NC(C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC2CCC(O)N(C2=O)C(C(C)O)C(=O)N(C)C(Cc2ccc(O)c(Cl)c2)C(=O)NC(C(C)C)C(=O)OC1C)C(C)O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
O=C(O)CCCCCCCCCCCBr,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C(C(C)O)N2C(=O)C(CCC2O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(O)CO)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
C=C(CO)C1CCC2=C(CCC3C(C)(C)CCCC23C)C1,['Terpenoids'],['Diterpenoids'],['Secokaurane diterpenoids'],['Pimarane and Isopimarane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
CC(C)CCCCCCCCCCCC/C=C\CC/C(Br)=C\CCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],"['Branched fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
CCC1(O)CC2CC(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C3Nc4ccccc4C3CC[N+]([O-])(C2)C1,['Alkaloids'],['Tryptophan alkaloids'],['Aspidosperma-Iboga hybrid type (Vinca alkaloids)'],['Aspidosperma type'],['Tryptophan alkaloids'],['Alkaloids'],False
CCOC(=O)CCCN=C(C)C1=C(O)C2(C)c3c(O)c(C)c(O)c(C(C)=O)c3OC2(OCC)CC1=O,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Usnic acid and derivatives'],['Aromatic polyketides'],['Polyketides'],False
CCCCCCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
CC(C)c1cc2c(cc1OS(=O)(=O)C(F)(F)F)C1(C)CCCC(C)(C)C1CC2,['Terpenoids'],['Diterpenoids'],['Totarane diterpenoids'],['Abietane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
C=C1C2CCC(C2)C1(C)C=O,['Terpenoids'],['Monoterpenoids'],['Camphane monoterpenoids'],['Pinane monoterpenoids'],['Monoterpenoids'],['Terpenoids'],False
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],"['Hydroxy fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
CC=C(C)c1c2c(c(C)c(O)c1C(=O)O)OC(=O)c1c(C)cc(O)cc1O2,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsidones'],['Aromatic polyketides'],['Polyketides'],False
COc1cc(O)c2c(c1)OC(c1ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c1)CC2=O,['Shikimates and Phenylpropanoids'],['Flavonoids'],['Flavanones'],['Flavones'],['Flavonoids'],['Shikimates and Phenylpropanoids'],False
CCCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],"['Branched fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2O)NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(COS(=O)(=O)O)OC)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
O=C(O)CCCCCCCCCF,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
CC(C)C[C@H](CN)CC(=O)O,['Amino acids and Peptides'],['Small peptides'],['Aminoacids'],"['Branched fatty acids', 'Dipeptides']","['Fatty Acids and Conjugates', 'Small peptides']","['Amino acids and Peptides', 'Fatty acids']",False
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C(Cc2ccccc2)N2C(=O)C(CCC2O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C2CCCN2C(C)=O)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
C=C(CCC(C)C1CC(O)C2C3CC=C4CC(O)CCC4(CO)C3CCC12C)C(C)C,['Terpenoids'],['Steroids'],['Cholestane steroids'],['Ergostane steroids'],['Steroids'],['Terpenoids'],False
CC1CCC2=C(C1=O)C(C(C)(O)CO)CCC2C,['Terpenoids'],['Sesquiterpenoids'],['Cadinane sesquiterpenoids'],['Guaiane sesquiterpenoids'],['Sesquiterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2O)NC(=O)C(CCc2ccc(O)c(C)c2)NC(=O)C(NC(=O)C(CCc2ccc(O)cc2)NC(=O)C(COS(=O)(=O)O)OC)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)NC1C(=O)NC(CC(C)C)C(=O)NC2CCC(O)N(C2=O)C(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)CC)C(=O)OC1C)C(=O)O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCCCCC1CC2=C(CC(O)(CCCC)CC3=C1C(=O)OC3=O)C(=O)OC2=O,['Polyketides'],['Cyclic polyketides'],['Maleidrides'],['Nonadrides'],['Cyclic polyketides'],['Polyketides'],False
CC(C=CC1=C(C)CCCC1(C)C)=COC1C=C(C)C(=O)O1,['Terpenoids'],['Apocarotenoids'],['Megastigmanes'],['Apocarotenoids (β-)'],['Apocarotenoids'],['Terpenoids'],True
CCC(C)C1NC(=O)C(Cc2ccc(OC)c(Cl)c2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2O)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(COS(=O)(=O)O)OS(=O)(=O)O)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C(=O)O,['Terpenoids'],['Apocarotenoids'],['Apocarotenoids (Ψ-)'],"['Apocarotenoids (C30, Ψ-Ψ)']",['Apocarotenoids'],['Terpenoids'],False
CC1(C(=O)CO)C=C2CCC3C(O)(CO)CCCC3(C)C2CC1,['Terpenoids'],['Diterpenoids'],['Norpimarane and Norisopimarane diterpenoids'],['Tetracyclic diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CC(C)C1CCC2(C)C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC12C,['Terpenoids'],['Triterpenoids'],['Hopane and Moretane triterpenoids'],['Adianane triterpenoids'],['Triterpenoids'],['Terpenoids'],False
CC1(C)CC2C(C)(CC1=O)C(=O)C=C1C2(C)CC(O)C2C1(C)CC(O)C1C(C)(C)C(=O)CCC12C,['Terpenoids'],['Triterpenoids'],['Taraxerane triterpenoids'],['Apotirucallane triterpenoids'],['Triterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)C(NC(=O)C(CCC(N)=O)NC(C)=O)C(C)OC(=O)C(CCC(N)=O)NC(=O)C(Cc2ccc(O)c(Cl)c2)N(C)C(=O)C(Cc2ccccc2)N2C(=O)C(CCC2O)NC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCCCCCCCCCCCCCCC(I)CC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],"['Branched fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
CCC(C)C1C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)OC(C)C(NC(=O)C(O)COS(=O)(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC2CCC(O)N1C2=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
C=C[C@H]1CN2CCC3(C(O)=Nc4c3ccc(O)c4[C@H]3CCCN3C)[C@@H]2C[C@@H]1C[C@H]1c2[nH]c3ccccc3c2CCN1C,['Alkaloids'],['Tryptophan alkaloids'],['Strychnos type'],['Corynanthe type'],['Tryptophan alkaloids'],['Alkaloids'],False
CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2O)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(CO)OS(=O)(=O)O)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CC(C)CC1NC(=O)C2N=C(OC2C)C2CSSCC(NC(=O)c3csc1n3)C1=NC(C(=O)NC(Cc3ccccc3)c3nc(cs3)C(=O)N2)C(C)O1,['Amino acids and Peptides'],['Oligopeptides'],['Cyclamides'],['RiPPs-Cyanobactins'],['Oligopeptides'],['Amino acids and Peptides'],False
CCC=CC1=C2CCC3=C(C(=O)OC3=O)C(CCC)C2(O)OC1=O,['Polyketides'],['Cyclic polyketides'],['Maleidrides'],['Nonadrides'],['Cyclic polyketides'],['Polyketides'],True
CCCCCCCCCCCCCC(I)CC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],"['Branched fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
O=C(O)CCCCCCCCCCCCCCCBr,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
C=C(C)C1CCC2(C)OOC(C1)O2,['Terpenoids'],['Monoterpenoids'],['Monocyclic monoterpenoids'],['Menthane monoterpenoids'],['Monoterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)N(C)C(=O)C(CC(C)C)N2C(=O)C(CCC2O)NC(=O)C(CC2C=CC(O)CC2)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(O)Cc2ccc(O)cc2)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
COC(=O)c1cc(OC)c(Cl)c2c1Oc1cc(C)cc(O)c1C(=O)O2,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsidones'],['Aromatic polyketides'],['Polyketides'],False
C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,['Terpenoids'],['Diterpenoids'],['Tetracyclic diterpenoids'],['Norkaurane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CC(=O)SCCC(S)CCCCC(N)=O,['Fatty acids'],['Fatty amides'],['N-acyl amines'],['Primary amides'],['Fatty amides'],['Fatty acids'],False
CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CCCCC(=N)N)C(=O)NC2CCC(O)C(C2=O)N(Cc2ccccc2)C(=O)N(C)C(CCc2ccc(O)cc2)C(=O)NC(C(C)C)C(=O)OC1C,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Cyclic peptides', 'Depsipeptides', 'Lipopeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCC(C)C(=O)OCC1(C)CCCC2(C)C1CCC13CCC(CC12)C(COC(C)=O)C3,['Terpenoids'],['Diterpenoids'],['Trachylobane diterpenoids'],['Atisane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CC(C)c1cc2c(c(O)c1O)C1(C)CCCC(C)(C)C1=C2O,['Terpenoids'],['Diterpenoids'],['Abeoabietane diterpenoids'],['Abietane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],"['Branched fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
CCCc1cc(O)cc2c1OC(=O)c1c(CCC)c(Cl)c(O)c(Cl)c1O2,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsidones'],['Aromatic polyketides'],['Polyketides'],False
CC=C(C)c1cc(O)c(C)c2c1Oc1cc(O)c(Cl)c(C)c1C(=O)O2,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsidones'],['Aromatic polyketides'],['Polyketides'],False
CCC(C)C1NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2N=C(OC2C)C(C(C)CC)NC(=O)c2csc(n2)C(C)NC(=O)C2N=C1OC2C,['Amino acids and Peptides'],['Oligopeptides'],['Cyclamides'],['Cyclic peptides'],['Oligopeptides'],['Amino acids and Peptides'],False
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(C)=C[C@H](O)CC1(C)C,['Terpenoids'],['Carotenoids (C40)'],"['Carotenoids (C40, β-ε)']","['Carotenoids (C40, ε-ε)']",['Carotenoids (C40)'],['Terpenoids'],False
CCCCCCCCCCCCCCCC/C=C/CC/C(Br)=C/CCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
CCC(C)C1NC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C(CC(C)C)N2C(=O)C(CCC2OC)NC(=O)C(CC(C)C)NC(=O)C2C(OC1=O)C(C)CN2C(=O)C(CCC(N)=O)NC(C)=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
COc1cc(C(=O)O)ccc1OC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2OC2OCC(O)(CO)C2O)c(OC)c1,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsides'],['Aromatic polyketides'],['Polyketides'],True
Cc1cc(O)c2c(O)cccc2c1O,['Polyketides'],['Naphthalenes'],['Naphthoquinones'],['Naphthalenes and derivatives'],['Naphthalenes'],['Polyketides'],False
CC(=O)O[C@H](C)[C@@]1(C(C)C)CC[C@H]([C@H]2CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@@]32C)C(=O)O1,['Terpenoids'],['Steroids'],['Ergostane steroids'],['Cholestane steroids'],['Steroids'],['Terpenoids'],False
O=C(O)C1=CC(O)C(O)C(O)C1,['Shikimates and Phenylpropanoids'],['Phenolic acids (C6-C1)'],['Simple phenolic acids'],['Shikimic acids and derivatives'],['Phenolic acids (C6-C1)'],['Shikimates and Phenylpropanoids'],False
CC1=C(CCO)[C@@](C)(O)[C@@H]2CC(C)(C)C=C2C1=O,['Terpenoids'],['Sesquiterpenoids'],['Illudane sesquiterpenoids'],['Illudalane sesquiterpenoids'],['Sesquiterpenoids'],['Terpenoids'],False
CC(=O)OC1CC2(C)C(CC(OC(C)=O)C3C4(C)CCC(OC(C)=O)C(C)C4CCC32C)C1=NO,['Terpenoids'],['Triterpenoids'],['Dammarane and Protostane triterpenoids'],['Fusidane triterpenoids'],['Triterpenoids'],['Terpenoids'],False
CC(=O)CCC1OC(=O)C2C(C(C)C)CCC12C,['Terpenoids'],['Sesquiterpenoids'],['Isodaucane sesquiterpenoids'],['Picrotoxane sesquiterpenoids'],['Sesquiterpenoids'],['Terpenoids'],False
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Straight chain fatty acids'],"['Hydroxy fatty acids', 'Unsaturated fatty acids']",['Fatty Acids and Conjugates'],['Fatty acids'],False
Cc1cc(O)c(C=O)c(O)c1C(=O)OCc1cc(O)c(C)c(O)c1,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsides'],['Aromatic polyketides'],['Polyketides'],False
COC1CCC2C(=O)NC(CC(C)C)C(=O)N(C)C(Cc3ccccc3)C(=O)NC(C(C)C)C(=O)OC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(O)Cc3ccc(O)cc3)C(=O)NC(CC(C)C)C(=O)N12,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2O)NC(=O)C(CCCCNC)NC(=O)C(NC(=O)C(O)COS(=O)(=O)O)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
O=C(O)[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,['Carbohydrates'],['Saccharides'],['Disaccharides'],['Monosaccharides'],['Saccharides'],['Carbohydrates'],True
CC12C=CC3(CCC(C(C)(C)C(=O)O)C(C)(CC(=O)O)C3CC1=O)C2,['Terpenoids'],['Diterpenoids'],['Beyerane diterpenoids'],['Kaurane and Phyllocladane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)c2csc1n2,['Amino acids and Peptides'],['Oligopeptides'],['Cyclamides'],['Cyclic peptides'],['Oligopeptides'],['Amino acids and Peptides'],False
CC1C=C2C=CC(C)(O)C(C)(C(=O)CCO)C2C(O)C1,['Polyketides'],['Cyclic polyketides'],['Decalins with side chains'],['Monacolins and Monacolin derivatives'],['Cyclic polyketides'],['Polyketides'],False
CCC/C=C\C(Br)=C/CCCCCCC/C=C/C#CC#CCCC(=O)O,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Unsaturated fatty acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
O=C(O)CCCCCCCCCCCCCCCI,['Fatty acids'],['Fatty Acids and Conjugates'],['Halogenated fatty acids'],['Dicarboxylic acids'],['Fatty Acids and Conjugates'],['Fatty acids'],False
C/C1=C\[C@@H](O)C/C(C)=C/CC(=O)[C@H](C)C[C@H]2[C@@H](CC1)C2(C)C,['Terpenoids'],['Diterpenoids'],['Cembrane diterpenoids'],['Casbane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCCCCC(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CCC(O)N(C2=O)C(Cc2ccccc2)C(=O)N(C)C(Cc2c[nH]c3ccccc23)C(=O)NC(C(C)C)C(=O)OC1C,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides', 'Lipopeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CC(=CCCC(C)=CCc1cc(O)cc(C)c1O)CCC=C(C)CCC(O)C(C)(C)O,['Terpenoids'],['Meroterpenoids'],['Prenyl quinone meroterpenoids'],['Tetraketide meroterpenoids'],['Meroterpenoids'],['Terpenoids'],False
COC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C,['Terpenoids'],['Apocarotenoids'],['Apocarotenoids (Ψ-)'],"['Apocarotenoids (C30, Ψ-Ψ)']",['Apocarotenoids'],['Terpenoids'],False
CC1=CC(=O)CC(C)(C)C1CCC(=CCCc1ccoc1)C(=O)O,['Terpenoids'],['Diterpenoids'],['Secolabdane diterpenoids'],['Cyclophytane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)CC)N2C(=O)C(CCC2OC)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(O)CO)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
COc1ccc(-c2c(O)c3c(OC)c4c(c(CC=C(C)C)c3oc2=O)OC(C)(C)C=C4)cc1,['Shikimates and Phenylpropanoids'],['Coumarins'],['Simple coumarins'],['Pyranocoumarins'],['Coumarins'],['Shikimates and Phenylpropanoids'],False
CCC(C)C1NC(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)C)N2C(=O)C(CCC2O)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(O)COS(=O)(=O)O)C(C)OC1=O,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CC1=CC(O)CC(C)(O)C=CC(C(C)C)CCC(=O)CCC1,['Terpenoids'],['Diterpenoids'],['Norcembrane diterpenoids'],['Cembrane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2,['Polyketides'],['Aromatic polyketides'],['Depsides and depsidones'],['Depsidones'],['Aromatic polyketides'],['Polyketides'],False
CC=C(C)C(=O)OC1C2C3C=C(C)C(=O)OC(C)(C(C)=O)C1OCC2C(=O)O3,['Terpenoids'],['Sesquiterpenoids'],['Secogermacrane sesquiterpenoids'],['Germacrane sesquiterpenoids'],['Sesquiterpenoids'],['Terpenoids'],False
CCCCCCCC(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CCC(O)N(C2=O)C(Cc2ccccc2)C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)NC(C(C)C)C(=O)OC1C,['Amino acids and Peptides'],['Oligopeptides'],['Cyanopeptolins'],"['Ahp-containing cyclodepsipeptides', 'Cyclic peptides', 'Depsipeptides', 'Lipopeptides']",['Oligopeptides'],"['Amino acids and Peptides', 'Polyketides']",False
CCCCCC1=CC(=Cc2[nH]c(-c3ccc[nH]3)cc2OC)N=C1C,['Alkaloids'],['Proline alkaloids'],['Pyrrole alkaloids'],['Prodigiosins'],['Proline alkaloids'],['Alkaloids'],False
C=CC1(O)CC23CCC4C(C)(C(=O)OC)CCCC4(C)C2CCC1(C)C3,['Terpenoids'],['Diterpenoids'],['Norkaurane diterpenoids'],['Pimarane and Isopimarane diterpenoids'],['Diterpenoids'],['Terpenoids'],False
CCC(C)C1NC(=O)c2coc(n2)C(C)NC(=O)C(CO)NC(=O)C(Cc2ccccc2)NC(=O)c2csc1n2,['Amino acids and Peptides'],['Oligopeptides'],['Cyclamides'],['Cyclic peptides'],['Oligopeptides'],['Amino acids and Peptides'],False
CC1(C)OC(=O)CCC2(C)C1CCC1(C)OC3(C)CCC4(C)C(C)(C)CCCC4(C)C3CCC12,['Terpenoids'],['Triterpenoids'],['Onocerane triterpenoids'],['Dammarane and Protostane triterpenoids'],['Triterpenoids'],['Terpenoids'],False
C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O,['Carbohydrates'],['Aminosugars and aminoglycosides'],['Aminoglycosides'],"['Amino cyclitols', 'Aminosugars']","['Aminosugars and aminoglycosides', 'Polyols']",['Carbohydrates'],True
